user_id,transformer_id,appliance,appliance_kw,transformer_rated_kva,transformer_loading_percent,num_simultaneous_restarts,flexibility_score,carbon_priority_weight,cost_priority_weight,rebound_risk_score,stagger_label
user_026,XFMR_LON_009,washing_machine,0.934,15,32.81,1,0.43,0.89,0.11,0.1654,short_delay
user_026,XFMR_LON_009,washing_machine,0.946,15,18.53,3,0.43,0.89,0.11,0.1732,short_delay
user_026,XFMR_LON_009,washing_machine,0.896,15,46.99,3,0.43,0.89,0.11,0.244,short_delay
user_026,XFMR_LON_009,washing_machine,0.9,15,37.54,2,0.43,0.89,0.11,0.2279,short_delay
user_026,XFMR_LON_009,washing_machine,0.726,15,34.13,3,0.43,0.89,0.11,0.2376,short_delay
user_026,XFMR_LON_009,washing_machine,0.756,15,19.21,1,0.43,0.89,0.11,0.1887,short_delay
user_026,XFMR_LON_009,washing_machine,0.799,15,39.95,1,0.43,0.89,0.11,0.1822,short_delay
user_026,XFMR_LON_009,washing_machine,0.865,15,41.11,4,0.43,0.89,0.11,0.2501,short_delay
user_026,XFMR_LON_009,washing_machine,0.952,15,44.22,1,0.43,0.89,0.11,0.2389,short_delay
user_026,XFMR_LON_009,washing_machine,1.198,15,34.85,3,0.43,0.89,0.11,0.2877,short_delay
user_026,XFMR_LON_009,washing_machine,0.989,15,18.32,1,0.43,0.89,0.11,0.1355,immediate
user_026,XFMR_LON_009,washing_machine,1.288,15,48.92,2,0.43,0.89,0.11,0.2448,short_delay
user_026,XFMR_LON_009,washing_machine,0.739,15,34.71,1,0.43,0.89,0.11,0.1886,short_delay
user_026,XFMR_LON_009,washing_machine,1.058,15,27.0,1,0.43,0.89,0.11,0.1533,short_delay
user_026,XFMR_LON_009,washing_machine,0.747,15,42.48,3,0.43,0.89,0.11,0.2894,short_delay
user_026,XFMR_LON_009,washing_machine,1.092,15,45.22,4,0.43,0.89,0.11,0.3246,medium_delay
user_026,XFMR_LON_009,washing_machine,1.051,15,39.72,1,0.43,0.89,0.11,0.2661,short_delay
user_026,XFMR_LON_009,washing_machine,0.972,15,29.52,3,0.43,0.89,0.11,0.2201,short_delay
user_026,XFMR_LON_009,washing_machine,1.245,15,41.71,2,0.43,0.89,0.11,0.3127,medium_delay
user_026,XFMR_LON_009,washing_machine,0.972,15,19.83,2,0.43,0.89,0.11,0.1825,short_delay
user_026,XFMR_LON_009,washing_machine,0.864,15,20.73,3,0.43,0.89,0.11,0.1872,short_delay
user_026,XFMR_LON_009,washing_machine,1.169,15,20.71,4,0.43,0.89,0.11,0.2393,short_delay
user_026,XFMR_LON_009,washing_machine,0.86,15,21.89,4,0.43,0.89,0.11,0.242,short_delay
user_026,XFMR_LON_009,washing_machine,0.98,15,32.48,4,0.43,0.89,0.11,0.3034,medium_delay
user_026,XFMR_LON_009,washing_machine,0.912,15,49.49,4,0.43,0.89,0.11,0.2965,short_delay
user_026,XFMR_LON_009,washing_machine,0.765,15,42.45,3,0.43,0.89,0.11,0.3234,medium_delay
user_026,XFMR_LON_009,washing_machine,0.988,15,33.02,2,0.43,0.89,0.11,0.2484,short_delay
user_026,XFMR_LON_009,washing_machine,1.111,15,37.7,2,0.43,0.89,0.11,0.2367,short_delay
user_026,XFMR_LON_009,washing_machine,0.906,15,49.41,3,0.43,0.89,0.11,0.2941,short_delay
user_026,XFMR_LON_009,washing_machine,0.908,15,18.92,4,0.43,0.89,0.11,0.2592,short_delay
user_026,XFMR_LON_009,water_heater,3.544,15,27.91,1,0.43,0.89,0.11,0.2607,short_delay
user_026,XFMR_LON_009,water_heater,3.557,15,26.01,2,0.43,0.89,0.11,0.2708,short_delay
user_026,XFMR_LON_009,water_heater,3.058,15,37.26,4,0.43,0.89,0.11,0.3807,medium_delay
user_026,XFMR_LON_009,water_heater,3.24,15,21.09,2,0.43,0.89,0.11,0.2688,short_delay
user_026,XFMR_LON_009,water_heater,3.316,15,19.32,2,0.43,0.89,0.11,0.229,short_delay
user_026,XFMR_LON_009,water_heater,2.776,15,23.19,4,0.43,0.89,0.11,0.3012,medium_delay
user_026,XFMR_LON_009,water_heater,2.792,15,36.26,4,0.43,0.89,0.11,0.3435,medium_delay
user_026,XFMR_LON_009,water_heater,3.479,15,23.43,2,0.43,0.89,0.11,0.2845,short_delay
user_026,XFMR_LON_009,water_heater,4.384,15,32.02,2,0.43,0.89,0.11,0.2972,short_delay
user_026,XFMR_LON_009,water_heater,3.797,15,39.58,1,0.43,0.89,0.11,0.2395,short_delay
user_026,XFMR_LON_009,water_heater,3.407,15,43.12,4,0.43,0.89,0.11,0.3547,medium_delay
user_026,XFMR_LON_009,water_heater,3.565,15,49.97,2,0.43,0.89,0.11,0.3426,medium_delay
user_026,XFMR_LON_009,water_heater,3.415,15,36.3,1,0.43,0.89,0.11,0.3194,medium_delay
user_026,XFMR_LON_009,water_heater,3.958,15,19.2,1,0.43,0.89,0.11,0.2607,short_delay
user_026,XFMR_LON_009,water_heater,3.621,15,28.79,4,0.43,0.89,0.11,0.2872,short_delay
user_026,XFMR_LON_009,water_heater,3.798,15,21.46,2,0.43,0.89,0.11,0.2268,short_delay
user_026,XFMR_LON_009,water_heater,2.802,15,18.62,2,0.43,0.89,0.11,0.2129,short_delay
user_026,XFMR_LON_009,water_heater,4.464,15,39.0,2,0.43,0.89,0.11,0.3526,medium_delay
user_026,XFMR_LON_009,water_heater,3.472,15,38.05,1,0.43,0.89,0.11,0.3191,medium_delay
user_026,XFMR_LON_009,water_heater,2.921,15,35.3,4,0.43,0.89,0.11,0.3636,medium_delay
user_026,XFMR_LON_009,water_heater,2.645,15,25.61,2,0.43,0.89,0.11,0.298,short_delay
user_026,XFMR_LON_009,water_heater,3.359,15,40.44,2,0.43,0.89,0.11,0.2939,short_delay
user_026,XFMR_LON_009,water_heater,4.371,15,32.71,1,0.43,0.89,0.11,0.3058,medium_delay
user_026,XFMR_LON_009,water_heater,3.281,15,19.0,2,0.43,0.89,0.11,0.2549,short_delay
user_026,XFMR_LON_009,water_heater,2.89,15,33.42,2,0.43,0.89,0.11,0.3009,medium_delay
user_026,XFMR_LON_009,water_heater,3.154,15,28.2,3,0.43,0.89,0.11,0.3064,medium_delay
user_026,XFMR_LON_009,water_heater,3.907,15,25.32,3,0.43,0.89,0.11,0.3608,medium_delay
user_026,XFMR_LON_009,water_heater,4.074,15,47.53,1,0.43,0.89,0.11,0.3746,medium_delay
user_026,XFMR_LON_009,water_heater,3.059,15,25.71,2,0.43,0.89,0.11,0.319,medium_delay
user_026,XFMR_LON_009,water_heater,3.205,15,42.15,3,0.43,0.89,0.11,0.3249,medium_delay
user_026,XFMR_LON_009,water_heater,4.443,15,36.51,2,0.43,0.89,0.11,0.3172,medium_delay
user_026,XFMR_LON_009,water_heater,2.87,15,23.91,1,0.43,0.89,0.11,0.2999,short_delay
user_026,XFMR_LON_009,water_heater,3.849,15,42.08,4,0.43,0.89,0.11,0.4004,medium_delay
user_026,XFMR_LON_009,water_heater,4.542,15,47.05,2,0.43,0.89,0.11,0.37,medium_delay
user_026,XFMR_LON_009,water_heater,3.182,15,18.82,3,0.43,0.89,0.11,0.3198,medium_delay
user_026,XFMR_LON_009,water_heater,2.7,15,37.86,1,0.43,0.89,0.11,0.267,short_delay
user_026,XFMR_LON_009,water_heater,3.856,15,22.7,4,0.43,0.89,0.11,0.3356,medium_delay
user_026,XFMR_LON_009,water_heater,3.553,15,21.17,4,0.43,0.89,0.11,0.3074,medium_delay
user_026,XFMR_LON_009,water_heater,2.865,15,39.45,3,0.43,0.89,0.11,0.3363,medium_delay
user_026,XFMR_LON_009,water_heater,4.063,15,37.21,2,0.43,0.89,0.11,0.3011,medium_delay
user_034,XFMR_LON_009,dishwasher,1.47,15,41.84,3,0.83,0.17,0.83,0.2888,short_delay
user_034,XFMR_LON_009,dishwasher,1.474,15,28.44,2,0.83,0.17,0.83,0.2654,short_delay
user_034,XFMR_LON_009,dishwasher,1.15,15,26.84,4,0.83,0.17,0.83,0.2894,short_delay
user_034,XFMR_LON_009,dishwasher,1.576,15,32.11,2,0.83,0.17,0.83,0.238,short_delay
user_034,XFMR_LON_009,dishwasher,1.349,15,30.24,2,0.83,0.17,0.83,0.2063,short_delay
user_034,XFMR_LON_009,dishwasher,1.494,15,34.68,1,0.83,0.17,0.83,0.1409,immediate
user_034,XFMR_LON_009,dishwasher,1.259,15,45.95,2,0.83,0.17,0.83,0.2859,short_delay
user_034,XFMR_LON_009,dishwasher,1.404,15,42.91,4,0.83,0.17,0.83,0.3269,medium_delay
user_034,XFMR_LON_009,dishwasher,1.482,15,50.18,3,0.83,0.17,0.83,0.3175,medium_delay
user_034,XFMR_LON_009,dishwasher,1.28,15,42.88,3,0.83,0.17,0.83,0.3121,medium_delay
user_034,XFMR_LON_009,dishwasher,1.581,15,39.81,2,0.83,0.17,0.83,0.2705,short_delay
user_034,XFMR_LON_009,dishwasher,1.522,15,35.05,2,0.83,0.17,0.83,0.2792,short_delay
user_034,XFMR_LON_009,dishwasher,0.92,15,39.3,1,0.83,0.17,0.83,0.218,short_delay
user_034,XFMR_LON_009,dishwasher,1.04,15,34.55,2,0.83,0.17,0.83,0.2585,short_delay
user_034,XFMR_LON_009,dishwasher,1.426,15,41.26,3,0.83,0.17,0.83,0.2833,short_delay
user_034,XFMR_LON_009,dishwasher,1.149,15,23.66,3,0.83,0.17,0.83,0.2232,short_delay
user_034,XFMR_LON_009,dishwasher,1.266,15,27.81,3,0.83,0.17,0.83,0.247,short_delay
user_034,XFMR_LON_009,dishwasher,0.936,15,27.24,1,0.83,0.17,0.83,0.2027,short_delay
user_034,XFMR_LON_009,dishwasher,1.075,15,42.6,3,0.83,0.17,0.83,0.2476,short_delay
user_034,XFMR_LON_009,dishwasher,1.491,15,30.87,4,0.83,0.17,0.83,0.2832,short_delay
user_034,XFMR_LON_009,dishwasher,1.13,15,29.25,1,0.83,0.17,0.83,0.2472,short_delay
user_034,XFMR_LON_009,dishwasher,1.121,15,24.99,2,0.83,0.17,0.83,0.2019,short_delay
user_034,XFMR_LON_009,dishwasher,1.039,15,20.08,4,0.83,0.17,0.83,0.224,short_delay
user_034,XFMR_LON_009,dishwasher,1.064,15,29.98,2,0.83,0.17,0.83,0.225,short_delay
user_034,XFMR_LON_009,dishwasher,1.262,15,44.41,2,0.83,0.17,0.83,0.2715,short_delay
user_034,XFMR_LON_009,dishwasher,1.256,15,33.99,3,0.83,0.17,0.83,0.2681,short_delay
user_034,XFMR_LON_009,dishwasher,1.01,15,19.01,3,0.83,0.17,0.83,0.215,short_delay
user_034,XFMR_LON_009,dishwasher,1.083,15,21.05,2,0.83,0.17,0.83,0.195,short_delay
user_034,XFMR_LON_009,dishwasher,1.105,15,48.64,2,0.83,0.17,0.83,0.2569,short_delay
user_034,XFMR_LON_009,dishwasher,1.378,15,33.42,2,0.83,0.17,0.83,0.2237,short_delay
user_034,XFMR_LON_009,dishwasher,1.54,15,39.59,3,0.83,0.17,0.83,0.2462,short_delay
user_034,XFMR_LON_009,dishwasher,1.15,15,32.68,2,0.83,0.17,0.83,0.254,short_delay
user_034,XFMR_LON_009,dishwasher,1.147,15,46.97,3,0.83,0.17,0.83,0.3367,medium_delay
user_034,XFMR_LON_009,dishwasher,1.353,15,49.0,1,0.83,0.17,0.83,0.3061,medium_delay
user_034,XFMR_LON_009,dishwasher,1.575,15,31.78,3,0.83,0.17,0.83,0.2409,short_delay
user_034,XFMR_LON_009,dishwasher,1.447,15,41.04,1,0.83,0.17,0.83,0.2267,short_delay
user_034,XFMR_LON_009,dishwasher,1.443,15,42.72,1,0.83,0.17,0.83,0.2831,short_delay
user_034,XFMR_LON_009,dishwasher,1.165,15,37.76,1,0.83,0.17,0.83,0.1598,short_delay
user_034,XFMR_LON_009,dishwasher,1.294,15,19.4,4,0.83,0.17,0.83,0.2554,short_delay
user_034,XFMR_LON_009,dishwasher,1.035,15,28.77,3,0.83,0.17,0.83,0.2251,short_delay
user_034,XFMR_LON_009,dryer,2.125,15,22.1,1,0.83,0.17,0.83,0.2108,short_delay
user_034,XFMR_LON_009,dryer,2.959,15,32.33,1,0.83,0.17,0.83,0.262,short_delay
user_034,XFMR_LON_009,dryer,2.999,15,38.77,2,0.83,0.17,0.83,0.2771,short_delay
user_034,XFMR_LON_009,dryer,3.303,15,18.36,1,0.83,0.17,0.83,0.224,short_delay
user_034,XFMR_LON_009,dryer,3.609,15,49.09,4,0.83,0.17,0.83,0.3587,medium_delay
user_034,XFMR_LON_009,dryer,2.636,15,47.42,4,0.83,0.17,0.83,0.2987,short_delay
user_034,XFMR_LON_009,dryer,2.77,15,45.8,1,0.83,0.17,0.83,0.2819,short_delay
user_034,XFMR_LON_009,dryer,3.02,15,25.7,1,0.83,0.17,0.83,0.1909,short_delay
user_034,XFMR_LON_009,dryer,3.423,15,28.32,4,0.83,0.17,0.83,0.4133,medium_delay
user_034,XFMR_LON_009,dryer,3.593,15,37.67,2,0.83,0.17,0.83,0.3151,medium_delay
user_034,XFMR_LON_009,dryer,3.421,15,25.85,4,0.83,0.17,0.83,0.2767,short_delay
user_034,XFMR_LON_009,dryer,2.537,15,46.65,4,0.83,0.17,0.83,0.3955,medium_delay
user_034,XFMR_LON_009,dryer,3.41,15,44.54,3,0.83,0.17,0.83,0.4059,medium_delay
user_034,XFMR_LON_009,dryer,2.518,15,49.86,4,0.83,0.17,0.83,0.3193,medium_delay
user_034,XFMR_LON_009,dryer,2.471,15,43.67,4,0.83,0.17,0.83,0.3192,medium_delay
user_034,XFMR_LON_009,dryer,3.445,15,30.91,4,0.83,0.17,0.83,0.3629,medium_delay
user_034,XFMR_LON_009,dryer,3.572,15,27.84,4,0.83,0.17,0.83,0.331,medium_delay
user_034,XFMR_LON_009,dryer,2.64,15,44.05,1,0.83,0.17,0.83,0.2445,short_delay
user_034,XFMR_LON_009,dryer,3.03,15,20.57,4,0.83,0.17,0.83,0.2657,short_delay
user_034,XFMR_LON_009,dryer,2.647,15,18.32,4,0.83,0.17,0.83,0.3532,medium_delay
user_034,XFMR_LON_009,dryer,2.106,15,39.55,4,0.83,0.17,0.83,0.3549,medium_delay
user_034,XFMR_LON_009,dryer,2.61,15,19.37,4,0.83,0.17,0.83,0.2554,short_delay
user_034,XFMR_LON_009,dryer,2.476,15,18.24,3,0.83,0.17,0.83,0.2184,short_delay
user_034,XFMR_LON_009,dryer,3.861,15,43.14,3,0.83,0.17,0.83,0.335,medium_delay
user_034,XFMR_LON_009,dryer,3.44,15,23.81,3,0.83,0.17,0.83,0.3085,medium_delay
user_034,XFMR_LON_009,dryer,3.759,15,27.76,3,0.83,0.17,0.83,0.3066,medium_delay
user_034,XFMR_LON_009,dryer,2.88,15,42.87,4,0.83,0.17,0.83,0.3632,medium_delay
user_034,XFMR_LON_009,dryer,3.005,15,50.15,1,0.83,0.17,0.83,0.3227,medium_delay
user_034,XFMR_LON_009,dryer,2.233,15,31.37,1,0.83,0.17,0.83,0.1721,short_delay
user_034,XFMR_LON_009,dryer,3.233,15,20.01,4,0.83,0.17,0.83,0.3223,medium_delay
user_034,XFMR_LON_009,dryer,2.33,15,33.73,3,0.83,0.17,0.83,0.2364,short_delay
user_034,XFMR_LON_009,dryer,3.54,15,24.39,3,0.83,0.17,0.83,0.3479,medium_delay
user_034,XFMR_LON_009,dryer,3.185,15,19.12,4,0.83,0.17,0.83,0.2745,short_delay
user_034,XFMR_LON_009,dryer,3.526,15,31.55,3,0.83,0.17,0.83,0.2909,short_delay
user_034,XFMR_LON_009,dryer,2.919,15,35.13,4,0.83,0.17,0.83,0.3463,medium_delay
user_034,XFMR_LON_009,dryer,3.116,15,47.4,2,0.83,0.17,0.83,0.2952,short_delay
user_034,XFMR_LON_009,dryer,3.606,15,23.66,1,0.83,0.17,0.83,0.1977,short_delay
user_034,XFMR_LON_009,dryer,2.834,15,26.8,3,0.83,0.17,0.83,0.2808,short_delay
user_034,XFMR_LON_009,dryer,2.185,15,27.19,3,0.83,0.17,0.83,0.233,short_delay
user_034,XFMR_LON_009,dryer,2.767,15,39.48,2,0.83,0.17,0.83,0.3443,medium_delay
user_034,XFMR_LON_009,washing_machine,0.819,15,47.64,2,0.83,0.17,0.83,0.3321,medium_delay
user_034,XFMR_LON_009,washing_machine,1.24,15,41.41,1,0.83,0.17,0.83,0.1949,short_delay
user_034,XFMR_LON_009,washing_machine,0.923,15,49.52,2,0.83,0.17,0.83,0.2995,short_delay
user_034,XFMR_LON_009,washing_machine,0.912,15,42.11,3,0.83,0.17,0.83,0.2934,short_delay
user_034,XFMR_LON_009,washing_machine,1.182,15,28.58,3,0.83,0.17,0.83,0.1789,short_delay
user_034,XFMR_LON_009,washing_machine,0.954,15,18.59,4,0.83,0.17,0.83,0.1807,short_delay
user_034,XFMR_LON_009,washing_machine,1.167,15,27.31,4,0.83,0.17,0.83,0.2854,short_delay
user_034,XFMR_LON_009,washing_machine,0.752,15,37.05,2,0.83,0.17,0.83,0.1649,short_delay
user_034,XFMR_LON_009,washing_machine,0.9,15,45.0,4,0.83,0.17,0.83,0.3401,medium_delay
user_034,XFMR_LON_009,washing_machine,1.2,15,43.89,1,0.83,0.17,0.83,0.2617,short_delay
user_034,XFMR_LON_009,washing_machine,1.181,15,25.47,4,0.83,0.17,0.83,0.2651,short_delay
user_034,XFMR_LON_009,washing_machine,0.809,15,39.94,3,0.83,0.17,0.83,0.252,short_delay
user_034,XFMR_LON_009,washing_machine,1.046,15,48.39,3,0.83,0.17,0.83,0.3185,medium_delay
user_034,XFMR_LON_009,washing_machine,0.981,15,34.23,3,0.83,0.17,0.83,0.3099,medium_delay
user_034,XFMR_LON_009,washing_machine,1.215,15,26.07,4,0.83,0.17,0.83,0.2334,short_delay
user_034,XFMR_LON_009,washing_machine,0.766,15,25.25,2,0.83,0.17,0.83,0.1774,short_delay
user_034,XFMR_LON_009,washing_machine,0.822,15,20.17,1,0.83,0.17,0.83,0.1312,immediate
user_034,XFMR_LON_009,washing_machine,0.9,15,35.02,3,0.83,0.17,0.83,0.2759,short_delay
user_034,XFMR_LON_009,washing_machine,1.194,15,50.05,2,0.83,0.17,0.83,0.3204,medium_delay
user_034,XFMR_LON_009,washing_machine,0.958,15,25.97,1,0.83,0.17,0.83,0.1648,short_delay
user_034,XFMR_LON_009,washing_machine,1.061,15,32.5,4,0.83,0.17,0.83,0.2743,short_delay
user_034,XFMR_LON_009,washing_machine,1.119,15,28.6,2,0.83,0.17,0.83,0.2076,short_delay
user_034,XFMR_LON_009,washing_machine,0.702,15,30.94,1,0.83,0.17,0.83,0.1711,short_delay
user_034,XFMR_LON_009,washing_machine,0.931,15,28.27,1,0.83,0.17,0.83,0.234,short_delay
user_034,XFMR_LON_009,washing_machine,1.241,15,19.15,2,0.83,0.17,0.83,0.1642,short_delay
user_034,XFMR_LON_009,washing_machine,0.816,15,43.69,2,0.83,0.17,0.83,0.2771,short_delay
user_034,XFMR_LON_009,washing_machine,1.237,15,31.56,4,0.83,0.17,0.83,0.3265,medium_delay
user_034,XFMR_LON_009,washing_machine,0.724,15,37.55,2,0.83,0.17,0.83,0.2491,short_delay
user_034,XFMR_LON_009,washing_machine,1.173,15,24.55,2,0.83,0.17,0.83,0.176,short_delay
user_034,XFMR_LON_009,washing_machine,0.762,15,47.31,2,0.83,0.17,0.83,0.2151,short_delay
user_034,XFMR_LON_009,washing_machine,1.101,15,43.81,1,0.83,0.17,0.83,0.1785,short_delay
user_034,XFMR_LON_009,washing_machine,1.177,15,31.89,3,0.83,0.17,0.83,0.2872,short_delay
user_034,XFMR_LON_009,washing_machine,0.975,15,29.11,3,0.83,0.17,0.83,0.2435,short_delay
user_034,XFMR_LON_009,washing_machine,0.904,15,21.26,1,0.83,0.17,0.83,0.1364,immediate
user_034,XFMR_LON_009,washing_machine,1.059,15,42.55,3,0.83,0.17,0.83,0.2484,short_delay
user_034,XFMR_LON_009,washing_machine,0.997,15,36.7,3,0.83,0.17,0.83,0.2304,short_delay
user_034,XFMR_LON_009,washing_machine,0.96,15,42.11,4,0.83,0.17,0.83,0.3248,medium_delay
user_034,XFMR_LON_009,washing_machine,1.168,15,41.87,2,0.83,0.17,0.83,0.2394,short_delay
user_034,XFMR_LON_009,washing_machine,1.143,15,26.73,3,0.83,0.17,0.83,0.2644,short_delay
user_034,XFMR_LON_009,washing_machine,1.056,15,44.36,2,0.83,0.17,0.83,0.2408,short_delay
user_034,XFMR_LON_009,water_heater,4.543,15,45.27,4,0.83,0.17,0.83,0.3894,medium_delay
user_034,XFMR_LON_009,water_heater,4.198,15,18.66,3,0.83,0.17,0.83,0.3475,medium_delay
user_034,XFMR_LON_009,water_heater,3.203,15,38.67,1,0.83,0.17,0.83,0.2772,short_delay
user_034,XFMR_LON_009,water_heater,3.401,15,22.69,2,0.83,0.17,0.83,0.2349,short_delay
user_034,XFMR_LON_009,water_heater,3.485,15,36.33,1,0.83,0.17,0.83,0.3233,medium_delay
user_034,XFMR_LON_009,water_heater,4.236,15,31.85,2,0.83,0.17,0.83,0.343,medium_delay
user_034,XFMR_LON_009,water_heater,3.752,15,46.15,1,0.83,0.17,0.83,0.2758,short_delay
user_034,XFMR_LON_009,water_heater,3.806,15,49.05,1,0.83,0.17,0.83,0.3686,medium_delay
user_034,XFMR_LON_009,water_heater,2.98,15,28.66,2,0.83,0.17,0.83,0.307,medium_delay
user_034,XFMR_LON_009,water_heater,2.999,15,35.58,1,0.83,0.17,0.83,0.2749,short_delay
user_034,XFMR_LON_009,water_heater,3.212,15,50.16,4,0.83,0.17,0.83,0.3584,medium_delay
user_034,XFMR_LON_009,water_heater,3.154,15,19.14,3,0.83,0.17,0.83,0.2251,short_delay
user_034,XFMR_LON_009,water_heater,3.029,15,35.21,3,0.83,0.17,0.83,0.2598,short_delay
user_034,XFMR_LON_009,water_heater,3.2,15,38.84,1,0.83,0.17,0.83,0.2742,short_delay
user_034,XFMR_LON_009,water_heater,2.732,15,48.22,1,0.83,0.17,0.83,0.318,medium_delay
user_034,XFMR_LON_009,water_heater,3.131,15,39.51,4,0.83,0.17,0.83,0.376,medium_delay
user_034,XFMR_LON_009,water_heater,3.067,15,44.41,4,0.83,0.17,0.83,0.3779,medium_delay
user_034,XFMR_LON_009,water_heater,3.066,15,37.79,1,0.83,0.17,0.83,0.2574,short_delay
user_034,XFMR_LON_009,water_heater,4.339,15,20.52,1,0.83,0.17,0.83,0.2611,short_delay
user_034,XFMR_LON_009,water_heater,4.494,15,31.85,1,0.83,0.17,0.83,0.3238,medium_delay
user_034,XFMR_LON_009,water_heater,4.374,15,31.89,3,0.83,0.17,0.83,0.3727,medium_delay
user_034,XFMR_LON_009,water_heater,3.192,15,32.54,3,0.83,0.17,0.83,0.333,medium_delay
user_034,XFMR_LON_009,water_heater,2.474,15,27.99,1,0.83,0.17,0.83,0.2055,short_delay
user_034,XFMR_LON_009,water_heater,3.18,15,40.36,3,0.83,0.17,0.83,0.3467,medium_delay
user_034,XFMR_LON_009,water_heater,4.435,15,36.32,2,0.83,0.17,0.83,0.2928,short_delay
user_034,XFMR_LON_009,water_heater,2.578,15,25.88,1,0.83,0.17,0.83,0.219,short_delay
user_034,XFMR_LON_009,water_heater,3.362,15,18.88,1,0.83,0.17,0.83,0.1912,short_delay
user_034,XFMR_LON_009,water_heater,3.841,15,23.66,1,0.83,0.17,0.83,0.2335,short_delay
user_034,XFMR_LON_009,water_heater,3.39,15,26.54,3,0.83,0.17,0.83,0.324,medium_delay
user_034,XFMR_LON_009,water_heater,4.297,15,24.08,2,0.83,0.17,0.83,0.2956,short_delay
user_034,XFMR_LON_009,water_heater,4.361,15,40.15,4,0.83,0.17,0.83,0.4036,medium_delay
user_034,XFMR_LON_009,water_heater,2.952,15,40.61,1,0.83,0.17,0.83,0.2223,short_delay
user_034,XFMR_LON_009,water_heater,3.319,15,34.81,1,0.83,0.17,0.83,0.2275,short_delay
user_034,XFMR_LON_009,water_heater,2.534,15,31.19,3,0.83,0.17,0.83,0.3005,medium_delay
user_034,XFMR_LON_009,water_heater,4.352,15,38.61,2,0.83,0.17,0.83,0.3109,medium_delay
user_034,XFMR_LON_009,water_heater,3.565,15,24.83,4,0.83,0.17,0.83,0.3605,medium_delay
user_034,XFMR_LON_009,water_heater,3.727,15,29.67,1,0.83,0.17,0.83,0.2816,short_delay
user_034,XFMR_LON_009,water_heater,2.538,15,26.02,1,0.83,0.17,0.83,0.1825,short_delay
user_034,XFMR_LON_009,water_heater,4.004,15,44.48,2,0.83,0.17,0.83,0.3358,medium_delay
user_034,XFMR_LON_009,water_heater,4.501,15,23.46,1,0.83,0.17,0.83,0.3067,medium_delay
user_035,XFMR_LON_009,dishwasher,1.388,15,50.25,1,0.74,0.46,0.54,0.2522,short_delay
user_035,XFMR_LON_009,dishwasher,1.263,15,45.36,4,0.74,0.46,0.54,0.3165,medium_delay
user_035,XFMR_LON_009,dishwasher,1.32,15,48.86,3,0.74,0.46,0.54,0.2448,short_delay
user_035,XFMR_LON_009,dishwasher,1.39,15,28.17,1,0.74,0.46,0.54,0.1552,short_delay
user_035,XFMR_LON_009,dishwasher,1.399,15,21.99,1,0.74,0.46,0.54,0.1909,short_delay
user_035,XFMR_LON_009,dishwasher,1.619,15,19.05,4,0.74,0.46,0.54,0.2341,short_delay
user_035,XFMR_LON_009,dishwasher,1.555,15,26.88,2,0.74,0.46,0.54,0.1926,short_delay
user_035,XFMR_LON_009,dishwasher,1.0,15,32.54,3,0.74,0.46,0.54,0.3005,medium_delay
user_035,XFMR_LON_009,dishwasher,1.593,15,43.32,3,0.74,0.46,0.54,0.3227,medium_delay
user_035,XFMR_LON_009,dishwasher,1.668,15,34.28,1,0.74,0.46,0.54,0.2599,short_delay
user_035,XFMR_LON_009,dishwasher,1.439,15,28.29,2,0.74,0.46,0.54,0.2093,short_delay
user_035,XFMR_LON_009,dishwasher,1.496,15,40.17,4,0.74,0.46,0.54,0.3309,medium_delay
user_035,XFMR_LON_009,dishwasher,1.192,15,29.95,4,0.74,0.46,0.54,0.2582,short_delay
user_035,XFMR_LON_009,dishwasher,1.51,15,45.25,3,0.74,0.46,0.54,0.3111,medium_delay
user_035,XFMR_LON_009,dishwasher,1.255,15,36.8,4,0.74,0.46,0.54,0.3265,medium_delay
user_035,XFMR_LON_009,dishwasher,1.196,15,41.74,3,0.74,0.46,0.54,0.2457,short_delay
user_035,XFMR_LON_009,dishwasher,1.138,15,26.37,2,0.74,0.46,0.54,0.1733,short_delay
user_035,XFMR_LON_009,dishwasher,1.596,15,49.79,2,0.74,0.46,0.54,0.2619,short_delay
user_035,XFMR_LON_009,dishwasher,1.367,15,47.3,1,0.74,0.46,0.54,0.2602,short_delay
user_035,XFMR_LON_009,dishwasher,1.19,15,25.05,3,0.74,0.46,0.54,0.2528,short_delay
user_035,XFMR_LON_009,dishwasher,1.398,15,33.6,4,0.74,0.46,0.54,0.285,short_delay
user_035,XFMR_LON_009,dishwasher,1.645,15,39.82,3,0.74,0.46,0.54,0.3174,medium_delay
user_035,XFMR_LON_009,dishwasher,1.648,15,35.1,4,0.74,0.46,0.54,0.3092,medium_delay
user_035,XFMR_LON_009,dishwasher,1.282,15,25.9,1,0.74,0.46,0.54,0.1041,immediate
user_035,XFMR_LON_009,dishwasher,1.161,15,20.96,4,0.74,0.46,0.54,0.2039,short_delay
user_035,XFMR_LON_009,dishwasher,1.439,15,37.62,2,0.74,0.46,0.54,0.2562,short_delay
user_035,XFMR_LON_009,dishwasher,1.497,15,30.34,4,0.74,0.46,0.54,0.2643,short_delay
user_035,XFMR_LON_009,dishwasher,1.685,15,35.34,2,0.74,0.46,0.54,0.2107,short_delay
user_035,XFMR_LON_009,dishwasher,1.529,15,35.03,2,0.74,0.46,0.54,0.2508,short_delay
